quarter,stock,name,positive_score,negative_score,avg_confidence,weight_change
2017_Q4,600999,招商证券,0.0,0.0,0.0,0.0
2017_Q4,600989,宝丰能源,0.0,0.0,0.0,0.0
2017_Q4,600958,东方证券,0.0,0.0,0.0,0.0
2017_Q4,600941,中国移动,0.0,0.0,0.0,0.0
2017_Q4,600938,中国海油,0.0,0.0,0.0,0.0
2017_Q4,600926,杭州银行,0.0,0.0,0.0,0.0
2017_Q4,600919,江苏银行,0.0,0.0,0.0,0.0
2017_Q4,600918,中泰证券,0.0,0.0,0.0,0.0
2017_Q4,600905,三峡能源,0.0,0.0,0.0,0.0
2017_Q4,600900,长江电力,0.5356018402160775,0.4643981597839225,0.9292892515659332,0.06616881489753718
2017_Q4,600893,航发动力,0.6818320056502573,0.3181679943497427,0.9387558594993924,0.3413917214974113
2017_Q4,600887,伊利股份,0.5626470157761615,0.4373529842238385,0.9619643847147624,0.12052839597066242
2017_Q4,600886,国投电力,0.0,0.0,0.0,0.0
2017_Q4,600875,东方电气,0.0,0.0,0.0,0.0
2017_Q4,600845,宝信软件,0.0,0.0,0.0,0.0
2017_Q4,600809,山西汾酒,0.5741713671948453,0.4258286328051547,0.956773979961872,0.14193046838045112
2017_Q4,600803,新奥股份,0.5096518599315008,0.4903481400684992,0.9567321814023532,0.018468490013709413
2017_Q4,600795,国电电力,0.0,0.0,0.0,0.0
2017_Q4,600760,中航沈飞,0.8511837464672645,0.1488162535327355,0.9284797430038452,0.6521339893341065
2017_Q4,600741,华域汽车,0.6409646604229574,0.3590353395770426,0.9647435657680036,0.2719894982874394
2017_Q4,600690,海尔智家,0.6294868948428057,0.3705131051571942,0.9461039568102636,0.2450161271317061
2017_Q4,600674,川投能源,0.0,0.0,0.0,0.0
2017_Q4,600660,福耀玻璃,0.4990745273589248,0.5009254726410752,0.9141671347618104,-0.0016920733451843283
2017_Q4,600600,青岛啤酒,0.0,0.0,0.0,0.0
2017_Q4,600588,用友网络,0.8314362540006158,0.1685637459993841,0.9534992486581036,0.6320484383352872
2017_Q4,600585,海螺水泥,0.5655356005089144,0.4344643994910856,0.893204233863137,0.11707335168665096
2017_Q4,600584,长电科技,0.5948467271248713,0.4051532728751287,0.9714063356320064,0.18426942328612012
2017_Q4,600570,恒生电子,0.870968200573345,0.129031799426655,0.957840929860654,0.7106570523718128
2017_Q4,600547,山东黄金,0.0,0.0,0.0,0.0
2017_Q4,600519,贵州茅台,0.425669291386314,0.574330708613686,0.944750658015615,-0.14044797174709356
2017_Q4,600515,海南机场,0.0,0.0,0.0,0.0
2017_Q4,600489,中金黄金,0.0,0.0,0.0,0.0
2017_Q4,600482,中国动力,1.0,0.0,0.9509009917577108,0.9509009917577108
2017_Q4,600460,士兰微,0.6620517867166986,0.3379482132833014,0.9329564273357392,0.3023745119571687
2017_Q4,600438,通威股份,0.6534268030015009,0.3465731969984991,0.9229920736768028,0.2832234461199153
2017_Q4,600436,片仔癀,0.703196755239345,0.296803244760655,0.9394654347783044,0.3817926560129439
2017_Q4,600426,华鲁恒升,0.5782021868109629,0.4217978131890371,0.9499973039473256,0.14858373326639976
2017_Q4,600415,小商品城,0.0,0.0,0.0,0.0
2017_Q4,600406,国电南瑞,0.8752925485471099,0.12470745145289,0.9321373319625854,0.6996483898162843
2017_Q4,600377,宁沪高速,0.6281616020026539,0.3718383979973461,0.9891675785183908,0.25354660302400583
2017_Q4,600372,中航机载,0.0,0.0,0.0,0.0
2017_Q4,600362,江西铜业,0.0,0.0,0.0,0.0
2017_Q4,600346,恒力石化,0.6823533927968113,0.3176466072031887,0.917128410604265,0.33448295460806954
2017_Q4,600332,白云山,0.0,0.0,0.0,0.0
2017_Q4,600309,万华化学,0.5958075386540862,0.4041924613459138,0.9656052796208128,0.18502453030372146
2017_Q4,600276,恒瑞医药,0.7198451565903938,0.2801548434096061,0.9560196341537848,0.4203525723480597
2017_Q4,600233,圆通速递,0.4428075872629249,0.5571924127370751,0.9708676470650568,-0.11105252636803536
2017_Q4,600219,南山铝业,0.7672498829900544,0.2327501170099456,0.9571590423583984,0.5116012841463089
2017_Q4,600196,复星医药,0.6889276841814491,0.3110723158185509,0.9545523074208474,0.36068271374215877
2017_Q4,600188,兖矿能源,0.5248172822571039,0.4751827177428961,0.9359160833888585,0.04645378722084896
2017_Q4,600183,生益科技,0.7707169070979064,0.2292830929020936,0.9854099796368524,0.5335342838213992
2017_Q4,600176,中国巨石,0.7001249312291943,0.2998750687708057,0.95156569480896,0.3808640384674072
2017_Q4,600161,天坛生物,0.0,0.0,0.0,0.0
2017_Q4,600160,巨化股份,0.7210983937939419,0.2789016062060581,0.9135827289687264,0.40398334794574314
2017_Q4,600150,中国船舶,0.4713819109690331,0.5286180890309669,0.940828349855211,-0.053849418958028174
2017_Q4,600115,中国东航,0.0,0.0,0.0,0.0
2017_Q4,600111,北方稀土,0.0,0.0,0.0,0.0
2017_Q4,600104,上汽集团,0.8222296126205385,0.1777703873794615,0.9602575180205432,0.6188468160954388
2017_Q4,600089,特变电工,0.0,0.0,0.0,0.0
2017_Q4,600085,同仁堂,0.0,0.0,0.0,0.0
2017_Q4,600066,宇通客车,0.5087388056992068,0.4912611943007932,0.9506062373282418,0.01661432640893118
2017_Q4,600061,国投资本,0.0,0.0,0.0,0.0
2017_Q4,600050,中国联通,0.7641482989453535,0.2358517010546464,0.955450912937522,0.5047614667564632
2017_Q4,600048,保利发展,0.7320646987351154,0.2679353012648846,0.937595919920848,0.43516582938341
2017_Q4,600039,四川路桥,0.0,0.0,0.0,0.0
2017_Q4,600036,招商银行,0.4526999032628794,0.5473000967371207,0.8979698181152344,-0.0849481185277304
2017_Q4,600031,三一重工,0.6457033556855084,0.3542966443144916,0.9894554210560662,0.288333950298173
2017_Q4,600030,中信证券,0.7303006072341899,0.2696993927658101,0.8806166137967791,0.4056130817958286
2017_Q4,600029,南方航空,0.3081509302277,0.6918490697723,0.974391907453537,-0.3738723620772362
2017_Q4,600028,中国石化,0.6782963033014336,0.3217036966985663,0.9220284402370452,0.32878852486610405
2017_Q4,600027,华电国际,0.0,0.0,0.0,0.0
2017_Q4,600026,中远海能,0.3748912365200355,0.6251087634799646,0.8835084107187059,-0.2210692895783319
2017_Q4,600025,华能水电,0.8224939157184085,0.1775060842815915,0.9863242577104008,0.6361671440741595
2017_Q4,600023,浙能电力,0.0,0.0,0.0,0.0
2017_Q4,600019,宝钢股份,0.6691638846019105,0.3308361153980895,0.8487791759627206,0.28716556515012465
2017_Q4,600018,上港集团,0.8649309151333383,0.1350690848666617,0.958415252821786,0.6995107105800084
2017_Q4,600016,民生银行,0.0,0.0,0.0,0.0
2017_Q4,600015,华夏银行,0.0,0.0,0.0,0.0
2017_Q4,600011,华能国际,0.0,0.0,0.0,0.0
2017_Q4,600010,包钢股份,0.0,0.0,0.0,0.0
2017_Q4,600009,上海机场,0.3932722127722457,0.6067277872277543,0.944318397839864,-0.2015700260798137
2017_Q4,600000,浦发银行,0.4030259882227673,0.5969740117772326,0.9754927039146424,-0.18919488191604614
2017_Q4,302132,中航成飞,0.0,0.0,0.0,0.0
2017_Q4,301269,华大九天,0.0,0.0,0.0,0.0
2017_Q4,301236,软通动力,0.0,0.0,0.0,0.0
2017_Q4,300999,金龙鱼,0.0,0.0,0.0,0.0
2017_Q4,300979,华利集团,0.0,0.0,0.0,0.0
2017_Q4,300896,爱美客,0.0,0.0,0.0,0.0
2017_Q4,300832,新产业,0.0,0.0,0.0,0.0
2017_Q4,300782,卓胜微,0.0,0.0,0.0,0.0
2017_Q4,300760,迈瑞医疗,0.0,0.0,0.0,0.0
2017_Q4,300759,康龙化成,0.0,0.0,0.0,0.0
2017_Q4,300750,宁德时代,0.0,0.0,0.0,0.0
2017_Q4,300661,圣邦股份,0.0,0.0,0.0,0.0
2017_Q4,300628,亿联网络,1.0,0.0,0.9726196229457856,0.9726196229457856
2017_Q4,300502,新易盛,0.0,0.0,0.0,0.0
2017_Q4,300498,温氏股份,0.4420914429454198,0.5579085570545801,0.882002616629881,-0.10215099769480089
2017_Q4,300442,润泽科技,0.0,0.0,0.0,0.0
2017_Q4,300433,蓝思科技,0.7536157938784904,0.2463842061215095,0.9727176768439156,0.49339313166482124
2017_Q4,300418,昆仑万维,0.800671490230327,0.1993285097696729,0.9508111386588124,0.5717636039762786
2017_Q4,300413,芒果超媒,0.0,0.0,0.0,0.0
2017_Q4,300408,三环集团,0.7550814771437043,0.2449185228562956,0.8899111896753311,0.4539997215781895
2017_Q4,300394,天孚通信,0.697120857746031,0.3028791422539689,0.9234545350074768,0.3640643000602722
2017_Q4,300347,泰格医药,0.5313183147992397,0.4686816852007602,0.9409332546320828,0.058936887747281605
2017_Q4,300316,晶盛机电,0.7559726831926233,0.2440273168073766,0.9630479289425744,0.49302792482905927
2017_Q4,300308,中际旭创,0.0,0.0,0.0,0.0
2017_Q4,300274,阳光电源,0.7393769967391377,0.2606230032608623,0.95613195002079,0.457751989364624
2017_Q4,300124,汇川技术,0.6404960599166813,0.3595039400833186,0.9606723108409364,0.2699413490884099
2017_Q4,300122,智飞生物,0.5558931124806333,0.4441068875193666,0.9491721791763827,0.10610437474838688
2017_Q4,300059,东方财富,0.7934800037288354,0.2065199962711645,0.9436505493663606,0.5538851334935143
2017_Q4,300033,同花顺,0.0,0.0,0.0,0.0
2017_Q4,300015,爱尔眼科,0.7305792903359993,0.2694207096640006,0.938107281923294,0.4326162226498128
2017_Q4,300014,亿纬锂能,0.7529328164559981,0.2470671835440019,0.9405162036418916,0.4757748246192934
2017_Q4,3816,中国广核,0.0,0.0,0.0,0.0
2017_Q4,2938,鹏鼎控股,0.0,0.0,0.0,0.0
2017_Q4,2920,德赛西威,0.7933777218429686,0.2066222781570313,0.9161752313375472,0.5375708043575288
2017_Q4,2916,深南电路,0.7029299587364556,0.2970700412635444,0.9508312612771987,0.3859042972326279
2017_Q4,2736,国信证券,0.0,0.0,0.0,0.0
2017_Q4,2714,牧原股份,0.5863166651553117,0.4136833348446883,0.9329917456792748,0.16106547220893538
2017_Q4,2709,天赐材料,0.5658594570827109,0.4341405429172891,0.92786433464951,0.12221728265285503
2017_Q4,2648,卫星化学,0.6322950289583926,0.3677049710416074,0.9193127155303956,0.2432410046458245
2017_Q4,2601,龙佰集团,0.7507277669912326,0.2492722330087674,0.9672305087248484,0.48502309123675025
2017_Q4,2600,领益智造,0.0,0.0,0.0,0.0
2017_Q4,2594,比亚迪,0.6393447735851643,0.3606552264148357,0.952626017963185,0.2654869135688333
2017_Q4,2493,荣盛石化,0.5663413853790363,0.4336586146209636,0.965867950635798,0.1281540358767791
2017_Q4,2475,立讯精密,0.5495497619500727,0.4504502380499273,0.96353829652071,0.09548618644475945
2017_Q4,2466,天齐锂业,0.6559904143668331,0.3440095856331668,0.9194709582206532,0.28685731154221766
2017_Q4,2463,沪电股份,0.0,0.0,0.0,0.0
2017_Q4,2460,赣锋锂业,0.6692662887407426,0.3307337112592574,0.9690698901812236,0.32806172768274944
2017_Q4,2459,晶澳科技,0.0,0.0,0.0,0.0
2017_Q4,2422,科伦药业,0.7132382187424535,0.2867617812575465,0.9194381833076476,0.39211872090464045
2017_Q4,2415,海康威视,0.6271700372018674,0.3728299627981326,0.9233342806498208,0.23484090963999438
2017_Q4,2371,北方华创,1.0,0.0,0.9948666776929584,0.9948666776929584
2017_Q4,2352,顺丰控股,0.6774804780556396,0.3225195219443604,0.9438512067903172,0.3350303267890757
2017_Q4,2311,海大集团,0.6237379045372716,0.3762620954627284,0.9478192031383514,0.2345623241530524
2017_Q4,2304,洋河股份,0.7796384980420143,0.2203615019579856,0.9655384006707564,0.540003416330918
2017_Q4,2252,上海莱士,0.0,0.0,0.0,0.0
2017_Q4,2241,歌尔股份,0.58426974274273,0.41573025725727,0.9707607347914512,0.1636115147712383
2017_Q4,2236,大华股份,0.7257140473958514,0.2742859526041485,0.9660406940513186,0.43609791000684117
2017_Q4,2230,科大讯飞,0.7379003692285099,0.2620996307714901,0.9543656939167088,0.45408790192361614
2017_Q4,2180,纳思达,0.0,0.0,0.0,0.0
2017_Q4,2179,中航光电,0.7066697079210832,0.2933302920789168,0.9693257629871368,0.40066054463386536
2017_Q4,2142,宁波银行,0.7612333026402377,0.2387666973597623,0.96611912176013,0.5047649778425695
2017_Q4,2129,TCL中环,0.5404058189256461,0.4595941810743539,0.9242378738191392,0.07468917634752058
2017_Q4,2074,国轩高科,0.5299910503311761,0.4700089496688239,0.9477733413378396,0.0568494359652202
2017_Q4,2050,三花智控,0.5761897734091252,0.4238102265908747,0.9666605889797212,0.1472993024757931
2017_Q4,2049,紫光国微,0.2481375169843921,0.7518624830156078,0.9659854173660278,-0.48659097154935205
2017_Q4,2028,思源电气,0.0,0.0,0.0,0.0
2017_Q4,2027,分众传媒,0.477693650317719,0.5223063496822811,0.9602279591560364,-0.04283836126327525
2017_Q4,2001,新和成,0.0,0.0,0.0,0.0
2017_Q4,1979,招商蛇口,0.7474343275093712,0.2525656724906288,0.9854258596897124,0.487656369805336
2017_Q4,1965,招商公路,0.0,0.0,0.0,0.0
2017_Q4,1391,国货航,0.0,0.0,0.0,0.0
2017_Q4,1289,龙源电力,0.0,0.0,0.0,0.0
2017_Q4,999,华润三九,0.0,0.0,0.0,0.0
2017_Q4,983,山西焦煤,0.5316022877899584,0.4683977122100415,0.9014032781124116,0.0569728116194408
2017_Q4,977,浪潮信息,0.6055824241239216,0.3944175758760784,0.9233875773673834,0.1949869976487271
2017_Q4,975,山金国际,0.673210707779413,0.3267892922205869,0.984748986032274,0.3411381377114191
2017_Q4,963,华东医药,0.7146372298995864,0.2853627701004135,0.927718719221511,0.3982459520393947
2017_Q4,938,紫光股份,0.9126983858740798,0.0873016141259201,0.9523013234138488,0.786026438077291
2017_Q4,895,双汇发展,0.446095363098174,0.553904636901826,0.9214561888665864,-0.0993415225635875
2017_Q4,876,新希望,0.4986984475993269,0.501301552400673,0.9907642503579458,-0.0025790631771088063
2017_Q4,858,五粮液,0.5981291685349416,0.4018708314650584,0.9348962102617536,0.1834811755589076
2017_Q4,807,云铝股份,0.2920476492113154,0.7079523507886847,0.9753164649009703,-0.40563870327813284
2017_Q4,800,一汽解放,0.1845605474785574,0.8154394525214426,0.9841362183744256,-0.6208707798611033
2017_Q4,792,盐湖股份,0.3667321539107988,0.6332678460892012,0.9631998401421769,-0.2567271360984216
2017_Q4,786,北新建材,0.569652210090282,0.430347789909718,0.9456295145524516,0.13173037123035747
2017_Q4,776,广发证券,0.0,0.0,0.0,0.0
2017_Q4,768,中航西飞,0.7768929924867963,0.2231070075132036,0.870199465751648,0.48190426826477056
2017_Q4,725,京东方A,0.7801939177316859,0.2198060822683141,0.9433184986890748,0.5286242116329282
2017_Q4,708,中信特钢,0.0,0.0,0.0,0.0
2017_Q4,661,长春高新,0.5949149193892274,0.4050850806107726,0.942624659073062,0.17893828706043527
2017_Q4,651,格力电器,0.3893325537361117,0.6106674462638882,0.9495404821175796,-0.21016644056026762
2017_Q4,630,铜陵有色,0.0,0.0,0.0,0.0
2017_Q4,625,长安汽车,0.4297135302527596,0.5702864697472404,0.9920449256896972,-0.1394546713147845
2017_Q4,617,中油资本,0.0,0.0,0.0,0.0
2017_Q4,596,古井贡酒,0.0,0.0,0.0,0.0
2017_Q4,568,泸州老窖,0.7433074252426961,0.2566925747573039,0.938751829297919,0.4568105810566953
2017_Q4,538,云南白药,0.5539039547893996,0.4460960452106004,0.9892168309953476,0.10664539866977268
2017_Q4,425,徐工机械,0.7533439915850035,0.2466560084149964,0.985652762154738,0.49941841016213084
2017_Q4,408,藏格矿业,0.0,0.0,0.0,0.0
2017_Q4,338,潍柴动力,0.378219454693431,0.621780545306569,0.974478840827942,-0.23734512925148007
2017_Q4,333,美的集团,0.6576543732023222,0.3423456267976777,0.9619449667814302,0.30330966158611017
2017_Q4,301,东方盛虹,0.0,0.0,0.0,0.0
2017_Q4,166,申万宏源,0.0,0.0,0.0,0.0
2017_Q4,157,中联重科,1.0,0.0,0.9964137151837348,0.9964137151837348
2017_Q4,100,TCL科技,1.0,0.0,0.9974953532218932,0.9974953532218932
2017_Q4,63,中兴通讯,0.7910766088249733,0.2089233911750266,0.9790981148972232,0.5699851179824158
2017_Q4,2,万科A,0.7555773022857493,0.2444226977142507,0.962062140305837,0.4917624929012397
2017_Q4,1,平安银行,0.630932157631235,0.369067842368765,0.9631636054427536,0.2522181780249985
2018_Q1,688981,中芯国际,0.6392461921744668,0.3607538078255332,0.9487625505089924,0.2642231448722248
2018_Q1,688599,天合光能,0.0,0.0,0.0,0.0
2018_Q1,688506,百利天恒,0.0,0.0,0.0,0.0
2018_Q1,688472,阿特斯,0.0,0.0,0.0,0.0
2018_Q1,688396,华润微,0.0,0.0,0.0,0.0
2018_Q1,688303,大全能源,0.0,0.0,0.0,0.0
2018_Q1,688271,联影医疗,0.0,0.0,0.0,0.0
2018_Q1,688256,寒武纪,0.0,0.0,0.0,0.0
2018_Q1,688223,晶科能源,0.0,0.0,0.0,0.0
2018_Q1,688187,时代电气,0.0,0.0,0.0,0.0
2018_Q1,688169,石头科技,0.0,0.0,0.0,0.0
2018_Q1,688126,沪硅产业,0.0,0.0,0.0,0.0
2018_Q1,688111,金山办公,0.0,0.0,0.0,0.0
2018_Q1,688082,盛美上海,0.0,0.0,0.0,0.0
2018_Q1,688047,龙芯中科,0.0,0.0,0.0,0.0
2018_Q1,688041,海光信息,0.0,0.0,0.0,0.0
2018_Q1,688036,传音控股,0.0,0.0,0.0,0.0
2018_Q1,688012,中微公司,0.0,0.0,0.0,0.0
2018_Q1,688009,中国通号,0.0,0.0,0.0,0.0
2018_Q1,688008,澜起科技,0.0,0.0,0.0,0.0
2018_Q1,605499,东鹏饮料,0.0,0.0,0.0,0.0
2018_Q1,605117,德业股份,0.0,0.0,0.0,0.0
2018_Q1,603993,洛阳钼业,0.0,0.0,0.0,0.0
2018_Q1,603986,兆易创新,0.0,0.0,0.0,0.0
2018_Q1,603833,欧派家居,0.6816838498075763,0.3183161501924236,0.9514657611196692,0.34573192488063464
2018_Q1,603806,福斯特,0.4825408828892352,0.5174591171107648,0.940338889757792,-0.03283497360017565
2018_Q1,603799,华友钴业,0.6272436800960345,0.3727563199039655,0.987368419766426,0.2512727826833724
2018_Q1,603501,豪威集团,0.0,0.0,0.0,0.0
2018_Q1,603392,万泰生物,0.0,0.0,0.0,0.0
2018_Q1,603369,今世缘,0.7481380329435365,0.2518619670564634,0.990122452378273,0.49137407541275024
2018_Q1,603296,华勤技术,0.0,0.0,0.0,0.0
2018_Q1,603288,海天味业,0.806390953667916,0.1936090463320839,0.9741196489852408,0.5969228964784872
2018_Q1,603260,合盛硅业,0.0,0.0,0.0,0.0
2018_Q1,603259,药明康德,0.0,0.0,0.0,0.0
2018_Q1,603195,公牛集团,0.0,0.0,0.0,0.0
2018_Q1,603019,中科曙光,0.745268083171596,0.254731916828404,0.9481467866316076,0.4651002898448852
2018_Q1,601998,中信银行,0.0,0.0,0.0,0.0
2018_Q1,601995,中金公司,0.0,0.0,0.0,0.0
2018_Q1,601988,中国银行,0.0,0.0,0.0,0.0
2018_Q1,601985,中国核电,0.0,0.0,0.0,0.0
2018_Q1,601939,建设银行,0.6744953616249816,0.3255046383750184,0.918108792408653,0.32041145148484607
2018_Q1,601919,中远海控,0.0,0.0,0.0,0.0
2018_Q1,601916,浙商银行,0.0,0.0,0.0,0.0
2018_Q1,601901,方正证券,0.0,0.0,0.0,0.0
2018_Q1,601899,紫金矿业,0.741809545117337,0.258190454882663,0.9585231076116149,0.4635600732720417
2018_Q1,601898,中煤能源,0.0,0.0,0.0,0.0
2018_Q1,601888,中国中免,0.6607257862974832,0.3392742137025167,0.9389123618602752,0.3018148552488397
2018_Q1,601881,中国银河,0.0,0.0,0.0,0.0
2018_Q1,601878,浙商证券,0.0,0.0,0.0,0.0
2018_Q1,601877,正泰电器,0.4565105832210757,0.5434894167789243,0.9685368499448224,-0.08424220546599367
2018_Q1,601872,招商轮船,0.0,0.0,0.0,0.0
2018_Q1,601868,中国能建,0.0,0.0,0.0,0.0
2018_Q1,601865,福莱特,0.0,0.0,0.0,0.0
2018_Q1,601857,中国石油,0.3597535797320183,0.6402464202679816,0.9714518960784464,-0.27248530177509084
2018_Q1,601838,成都银行,0.0,0.0,0.0,0.0
2018_Q1,601825,沪农商行,0.0,0.0,0.0,0.0
2018_Q1,601818,光大银行,0.0,0.0,0.0,0.0
2018_Q1,601816,京沪高铁,0.0,0.0,0.0,0.0
2018_Q1,601808,中海油服,0.0,0.0,0.0,0.0
2018_Q1,601800,中国交建,0.0,0.0,0.0,0.0
2018_Q1,601799,星宇股份,0.0,0.0,0.0,0.0
2018_Q1,601788,光大证券,0.0,0.0,0.0,0.0
2018_Q1,601766,中国中车,0.5354749335769439,0.4645250664230561,0.9392228637422834,0.06663773741040906
2018_Q1,601728,中国电信,0.0,0.0,0.0,0.0
2018_Q1,601699,潞安环能,1.0,0.0,0.996791124343872,0.996791124343872
2018_Q1,601698,中国卫通,0.0,0.0,0.0,0.0
2018_Q1,601689,拓普集团,0.6976356173007622,0.3023643826992378,0.97900606577213,0.38697293630013097
2018_Q1,601688,华泰证券,0.8671662229081973,0.1328337770918026,0.9799892099007316,0.7196378733800803
2018_Q1,601669,中国电建,0.0,0.0,0.0,0.0
2018_Q1,601668,中国建筑,0.8737386413368072,0.1262613586631927,0.942077554189242,0.7041815702731794
2018_Q1,601658,邮储银行,0.0,0.0,0.0,0.0
2018_Q1,601633,长城汽车,0.7338173867951067,0.2661826132048933,0.9329747507969538,0.4362914363543192
2018_Q1,601628,中国人寿,0.9305580325089404,0.0694419674910594,0.9838182883603231,0.8471817331654685
2018_Q1,601618,中国中冶,0.0,0.0,0.0,0.0
2018_Q1,601607,上海医药,0.5534931542344909,0.4465068457655091,0.950585216806646,0.10169960323132975
2018_Q1,601601,中国太保,0.5730842231911293,0.4269157768088707,0.987498836857932,0.14434117078781133
2018_Q1,601600,中国铝业,0.8049011204804832,0.1950988795195167,0.9226706666605812,0.5626466401985712
2018_Q1,601398,工商银行,0.7706807131999144,0.2293192868000856,0.9475518329577012,0.5129680118777534
2018_Q1,601390,中国中铁,0.6291712182172249,0.3708287817827751,0.978432010859251,0.2527705095708369
2018_Q1,601377,兴业证券,0.0,0.0,0.0,0.0
2018_Q1,601360,三六零,0.0,0.0,0.0,0.0
2018_Q1,601336,新华保险,1.0,0.0,0.98707400900977,0.98707400900977
2018_Q1,601328,交通银行,0.4604080494069273,0.5395919505930726,0.925358159975572,-0.07327346910129895
2018_Q1,601319,中国人保,0.0,0.0,0.0,0.0
2018_Q1,601318,中国平安,0.7404496904670689,0.2595503095329311,0.9592677187919616,0.4613112521171569
2018_Q1,601298,青岛港,0.0,0.0,0.0,0.0
2018_Q1,601288,农业银行,0.5451710783305284,0.4548289216694716,0.9530872075181258,0.08610395381325164
2018_Q1,601238,广汽集团,0.5964628766811099,0.4035371233188901,0.9609446426232656,0.18539096911748257
2018_Q1,601236,红塔证券,0.0,0.0,0.0,0.0
2018_Q1,601229,上海银行,0.0,0.0,0.0,0.0
2018_Q1,601225,陕西煤业,0.7499214926594647,0.2500785073405352,0.9982369989156724,0.4989617615938187
2018_Q1,601211,国泰海通,0.0,0.0,0.0,0.0
2018_Q1,601186,中国铁建,0.0,0.0,0.0,0.0
2018_Q1,601169,北京银行,0.0,0.0,0.0,0.0
2018_Q1,601166,兴业银行,1.0,0.0,0.9390310049057008,0.9390310049057008
2018_Q1,601138,工业富联,0.0,0.0,0.0,0.0
2018_Q1,601136,首创证券,0.0,0.0,0.0,0.0
2018_Q1,601127,赛力斯,0.0,0.0,0.0,0.0
2018_Q1,601117,中国化学,0.0,0.0,0.0,0.0
2018_Q1,601111,中国国航,0.810573200132997,0.1894267998670029,0.8770293196042379,0.5447636047999064
2018_Q1,601100,恒立液压,0.7808064263835142,0.2191935736164858,0.8857263289391994,0.4974352903664111
2018_Q1,601088,中国神华,0.5378221686855309,0.4621778313144691,0.9280344371994336,0.07020055005947741
2018_Q1,601077,渝农商行,0.0,0.0,0.0,0.0
2018_Q1,601066,中信建投,0.0,0.0,0.0,0.0
2018_Q1,601059,信达证券,0.0,0.0,0.0,0.0
2018_Q1,601058,赛轮轮胎,0.0,0.0,0.0,0.0
2018_Q1,601021,春秋航空,0.362512052788188,0.637487947211812,0.8778627415498098,-0.24139109253883365
2018_Q1,601012,隆基绿能,0.6260224112330486,0.3739775887669514,0.9550942157961658,0.2407265520587409
2018_Q1,601009,南京银行,0.5272120886558929,0.4727879113441071,0.9557493762536482,0.05201587351885721
2018_Q1,601006,大秦铁路,0.0934967549261932,0.9065032450738068,0.92994656346061,-0.7560525915839454
2018_Q1,600999,招商证券,0.8555719528369802,0.1444280471630198,0.988642190183912,0.7030668684414455
2018_Q1,600989,宝丰能源,0.0,0.0,0.0,0.0
2018_Q1,600958,东方证券,0.0,0.0,0.0,0.0
2018_Q1,600941,中国移动,0.0,0.0,0.0,0.0
2018_Q1,600938,中国海油,0.0,0.0,0.0,0.0
2018_Q1,600926,杭州银行,0.0,0.0,0.0,0.0
2018_Q1,600919,江苏银行,0.0,0.0,0.0,0.0
2018_Q1,600918,中泰证券,0.0,0.0,0.0,0.0
2018_Q1,600905,三峡能源,0.0,0.0,0.0,0.0
2018_Q1,600900,长江电力,0.4566044957742687,0.5433955042257312,0.963095701403088,-0.08358804716004264
2018_Q1,600893,航发动力,0.5156534389145868,0.4843465610854132,0.9545574734608332,0.029884214202562955
2018_Q1,600887,伊利股份,0.0,0.0,0.0,0.0
2018_Q1,600886,国投电力,0.0,0.0,0.0,0.0
2018_Q1,600875,东方电气,0.0,0.0,0.0,0.0
2018_Q1,600845,宝信软件,0.77346265686702,0.22653734313298,0.9751043694990652,0.5333092632117095
2018_Q1,600809,山西汾酒,0.5082754466196624,0.4917245533803376,0.9426926558667964,0.015602405504746895
2018_Q1,600803,新奥股份,0.0,0.0,0.0,0.0
2018_Q1,600795,国电电力,0.0,0.0,0.0,0.0
2018_Q1,600760,中航沈飞,0.6243407815543923,0.3756592184456077,0.9603659895158584,0.23882531542931834
2018_Q1,600741,华域汽车,0.5400663868397542,0.4599336131602458,0.9247913658618928,0.0741060972213745
2018_Q1,600690,海尔智家,0.8351427358635265,0.1648572641364735,0.9506072163581848,0.6371782064437866
2018_Q1,600674,川投能源,0.0,0.0,0.0,0.0
2018_Q1,600660,福耀玻璃,0.5254517639698713,0.4745482360301287,0.9598115334908168,0.04885779321193695
2018_Q1,600600,青岛啤酒,0.0,0.0,0.0,0.0
2018_Q1,600588,用友网络,0.8517673973876485,0.1482326026123515,0.9547143753837136,0.6716747821546069
2018_Q1,600585,海螺水泥,0.5496300302366142,0.4503699697633858,0.9455302591259416,0.09385339070010827
2018_Q1,600584,长电科技,0.843189417590811,0.156810582409189,0.9453293859958648,0.6488540828227997
2018_Q1,600570,恒生电子,0.9432752125794212,0.0567247874205788,0.9784532123141818,0.8674481113751729
2018_Q1,600547,山东黄金,0.5086755825234197,0.4913244174765803,0.9805212219556172,0.017013185554080584
2018_Q1,600519,贵州茅台,0.4929738665663821,0.5070261334336179,0.9364252820306894,-0.013158897964321814
2018_Q1,600515,海南机场,0.0,0.0,0.0,0.0
2018_Q1,600489,中金黄金,0.0,0.0,0.0,0.0
2018_Q1,600482,中国动力,0.0,0.0,0.0,0.0
2018_Q1,600460,士兰微,0.0,0.0,0.0,0.0
2018_Q1,600438,通威股份,0.5444159829101377,0.4555840170898623,0.9521488704179464,0.08458125591278086
2018_Q1,600436,片仔癀,0.6910155489840695,0.3089844510159305,0.9268393119176228,0.3540814399719239
