quarter,stock,name,weight_change,weight
2017_Q2,300413,芒果超媒,0.0,0.0031263642700991865
2017_Q2,300418,昆仑万维,0.1843452403990755,0.0037026946430457016
2017_Q2,300433,蓝思科技,0.0,0.0031263642700991865
2017_Q2,300442,润泽科技,0.0,0.0031263642700991865
2017_Q2,300498,温氏股份,0.0,0.0031263642700991865
2017_Q2,300502,新易盛,0.0,0.0031263642700991865
2017_Q2,300628,亿联网络,0.0,0.0031263642700991865
2017_Q2,300661,圣邦股份,0.0,0.0031263642700991865
2017_Q2,300750,宁德时代,0.0,0.0031263642700991865
2017_Q2,300759,康龙化成,0.0,0.0031263642700991865
2017_Q2,300760,迈瑞医疗,0.0,0.0031263642700991865
2017_Q2,300782,卓胜微,0.0,0.0031263642700991865
2017_Q2,300832,新产业,0.0,0.0031263642700991865
2017_Q2,300896,爱美客,0.0,0.0031263642700991865
2017_Q2,300979,华利集团,0.0,0.0031263642700991865
2017_Q2,300999,金龙鱼,0.0,0.0031263642700991865
2017_Q2,301236,软通动力,0.0,0.0031263642700991865
2017_Q2,301269,华大九天,0.0,0.0031263642700991865
2017_Q2,302132,中航成飞,0.0,0.0031263642700991865
2017_Q2,600000,浦发银行,0.0,0.0031263642700991865
2017_Q2,600009,上海机场,0.0362131424172679,0.003856717360199115
2017_Q2,600010,包钢股份,0.0,0.0031263642700991865
2017_Q2,600011,华能国际,0.0,0.00340791489711364
2017_Q2,600015,华夏银行,0.0,0.0031263642700991865
2017_Q2,600016,民生银行,0.0,0.0031263642700991865
2017_Q2,600018,上港集团,0.0,0.0031263642700991865
2017_Q2,600019,宝钢股份,0.0,0.0031263642700991865
2017_Q2,600023,浙能电力,0.0,0.0031263642700991865
2017_Q2,600025,华能水电,0.0,0.0031263642700991865
2017_Q2,600026,中远海能,0.0,0.0031263642700991865
2017_Q2,600027,华电国际,0.0,0.0031263642700991865
2017_Q2,600028,中国石化,0.0504123493693493,0.00380948046458961
2017_Q2,600029,南方航空,0.1095532466626355,0.0034688676261386132
2017_Q2,600030,中信证券,0.0,0.0033548920484612935
2017_Q2,600031,三一重工,0.0675020722481718,0.003337400336933525
2017_Q2,600036,招商银行,0.0124526396599372,0.003165295757800434
2017_Q2,600039,四川路桥,0.0,0.0031263642700991865
2017_Q2,600048,保利发展,-0.0031417582082869,0.003116541989491508
2017_Q2,600050,中国联通,0.0,0.003683992539089407
2017_Q2,600061,国投资本,0.0,0.0031263642700991865
2017_Q2,600066,宇通客车,0.0,0.0031229950152144316
2017_Q2,600085,同仁堂,0.0,0.0031263642700991865
2017_Q2,600089,特变电工,0.343153661382631,0.004415101745239969
2017_Q2,600104,上汽集团,0.1389506205650423,0.004040492677077171
2017_Q2,600111,北方稀土,0.0,0.0031263642700991865
2017_Q2,600115,中国东航,0.0468066443922442,0.0032726988907303372
2017_Q2,600150,中国船舶,0.0,0.0031263642700991865
2017_Q2,600160,巨化股份,0.0115770067432646,0.003162558210336026
2017_Q2,600161,天坛生物,0.2440773492362217,0.004523839623637401
2017_Q2,600176,中国巨石,0.0312050269763996,0.0032239225514856837
2017_Q2,600183,生益科技,0.0,0.0031263642700991865
2017_Q2,600188,兖矿能源,0.0,0.003482015563288936
2017_Q2,600196,复星医药,0.0,0.003697749018790941
2017_Q2,600219,南山铝业,0.0,0.0031263642700991865
2017_Q2,600233,圆通速递,0.0,0.0031263642700991865
2017_Q2,600276,恒瑞医药,0.0950087294084944,0.003935912019898841
2017_Q2,600309,万华化学,0.2036942836109498,0.003763186800403911
2017_Q2,600332,白云山,0.0,0.0035041301361998624
2017_Q2,600346,恒力石化,0.0,0.003353923405022007
2017_Q2,600362,江西铜业,0.0,0.0031263642700991865
2017_Q2,600372,中航机载,0.0,0.0035384629861623853
2017_Q2,600377,宁沪高速,0.0,0.0031263642700991865
2017_Q2,600406,国电南瑞,0.1770169153433708,0.0036797836294318736
2017_Q2,600415,小商品城,0.0,0.003314905218914898
2017_Q2,600426,华鲁恒升,0.0,0.0031263642700991865
2017_Q2,600436,片仔癀,0.0,0.0031263642700991865
2017_Q2,600438,通威股份,0.1131763320030594,0.003480194710694435
2017_Q2,600460,士兰微,0.0,0.0031263642700991865
2017_Q2,600482,中国动力,0.0538415918030595,0.0032946926989575374
2017_Q2,600489,中金黄金,0.0,0.0031263642700991865
